,player_id,game_id,stat_type,stat_value
8838,odorr001,TOR201605040,at_bat,1
8837,mazan001,TOR201605040,at_bat,1
8836,tulot001,TOR201605040,at_bat,1
8835,pillk001,TOR201605040,at_bat,1
8834,martr004,TOR201605040,at_bat,1
8833,martr004,TOR201605040,hit,1
8832,goinr001,TOR201605040,at_bat,1
8831,belta001,TOR201605040,at_bat,1
8830,belta001,TOR201605040,hit,1
8829,fielp001,TOR201605040,at_bat,1
8828,fielp001,TOR201605040,strikeout,1
8827,desmi001,TOR201605040,at_bat,1
8826,morem001,TOR201605040,at_bat,1
8825,morem001,TOR201605040,strikeout,1
8824,saunm001,TOR201605040,at_bat,1
8823,saunm001,TOR201605040,strikeout,1
8822,donaj001,TOR201605040,at_bat,1
8821,bautj002,TOR201605040,at_bat,1
8820,andre001,TOR201605040,at_bat,1
8819,rua-r001,TOR201605040,at_bat,1
8818,rua-r001,TOR201605040,strikeout,1
8817,wilsb002,TOR201605040,walk,1
8816,odorr001,TOR201605040,at_bat,1
8815,encae001,TOR201605040,at_bat,1
8814,encae001,TOR201605040,hit,1
8813,smoaj001,TOR201605040,walk,1
8812,tulot001,TOR201605040,at_bat,1
8811,pillk001,TOR201605040,walk,1
8810,martr004,TOR201605040,at_bat,1
8809,martr004,TOR201605040,hit,1
8808,carre001,TOR201605040,runs_scored,1
8807,martr004,TOR201605040,rbi,1
8806,odorr001,TOR201605050,at_bat,1
8805,mazan001,TOR201605050,at_bat,1
8804,mazan001,TOR201605050,hit,1
8803,belta001,TOR201605050,at_bat,1
8802,fielp001,TOR201605050,at_bat,1
8801,fielp001,TOR201605050,hit,1
8800,belta001,TOR201605050,runs_scored,1
8799,fielp001,TOR201605050,rbi,1
8798,desmi001,TOR201605050,at_bat,1
8797,pillk001,TOR201605050,at_bat,1
8796,pillk001,TOR201605050,hit,1
8795,donaj001,TOR201605050,at_bat,1
8794,donaj001,TOR201605050,hit,1
8793,bautj002,TOR201605050,walk,1
8792,encae001,TOR201605050,at_bat,1
8791,encae001,TOR201605050,hit,1
8790,encae001,TOR201605050,double,1
8789,pillk001,TOR201605050,runs_scored,1
8788,encae001,TOR201605050,rbi,1
8787,donaj001,TOR201605050,runs_scored,1
8786,encae001,TOR201605050,rbi,1
8785,bautj002,TOR201605050,runs_scored,1
8784,encae001,TOR201605050,rbi,1
8783,smoaj001,TOR201605050,at_bat,1
8782,tulot001,TOR201605050,at_bat,1
8781,martr004,TOR201605050,at_bat,1
8780,martr004,TOR201605050,hit,1
8779,encae001,TOR201605050,runs_scored,1
8778,martr004,TOR201605050,rbi,1
8777,barnd001,TOR201605050,at_bat,1
8776,barnd001,TOR201605050,hit,1
8775,carre001,TOR201605050,at_bat,1
8774,carre001,TOR201605050,hit,1
8773,martr004,TOR201605050,runs_scored,1
8772,carre001,TOR201605050,rbi,1
8771,pillk001,TOR201605050,at_bat,1
8770,morem001,TOR201605050,at_bat,1
8769,rua-r001,TOR201605050,at_bat,1
8768,holab001,TOR201605050,at_bat,1
8767,holab001,TOR201605050,strikeout,1
8766,donaj001,TOR201605050,at_bat,1
8765,bautj002,TOR201605050,at_bat,1
8764,encae001,TOR201605050,walk,1
8763,smoaj001,TOR201605050,at_bat,1
8762,albeh001,TOR201605050,at_bat,1
8761,albeh001,TOR201605050,hit,1
8760,odorr001,TOR201605050,at_bat,1
8759,odorr001,TOR201605050,strikeout,1
8758,mazan001,TOR201605050,at_bat,1
8757,tulot001,TOR201605050,at_bat,1
8756,tulot001,TOR201605050,hit,1
8755,martr004,TOR201605050,at_bat,1
8754,barnd001,TOR201605050,at_bat,1
8753,barnd001,TOR201605050,hit,1
8752,carre001,TOR201605050,at_bat,1
8751,carre001,TOR201605050,hit,1
8750,pillk001,TOR201605050,at_bat,1
8749,pillk001,TOR201605050,hit,1
8748,pillk001,TOR201605050,double,1
8747,tulot001,TOR201605050,runs_scored,1
8746,pillk001,TOR201605050,rbi,1
8745,barnd001,TOR201605050,runs_scored,1
8744,pillk001,TOR201605050,rbi,1
8743,donaj001,TOR201605050,walk,1
8742,bautj002,TOR201605050,at_bat,1
8741,carre001,TOR201605050,runs_scored,1
8740,bautj002,TOR201605050,rbi,1
8739,encae001,TOR201605050,at_bat,1
8738,encae001,TOR201605050,hit,1
8737,encae001,TOR201605050,home_run,1
8736,encae001,TOR201605050,runs_scored,1
8735,donaj001,TOR201605050,runs_scored,1
8734,encae001,TOR201605050,rbi,1
8733,bautj002,TOR201605050,runs_scored,1
8732,encae001,TOR201605050,rbi,1
8731,smoaj001,TOR201605050,at_bat,1
8730,belta001,TOR201605050,at_bat,1
8729,fielp001,TOR201605050,at_bat,1
8728,desmi001,TOR201605050,at_bat,1
8727,desmi001,TOR201605050,hit,1
8726,desmi001,TOR201605050,double,1
8725,morem001,TOR201605050,at_bat,1
8724,tulot001,TOR201605050,at_bat,1
8723,martr004,TOR201605050,at_bat,1
8722,martr004,TOR201605050,hit,1
8721,barnd001,TOR201605050,at_bat,1
8720,rua-r001,TOR201605050,at_bat,1
8719,rua-r001,TOR201605050,strikeout,1
8718,holab001,TOR201605050,at_bat,1
8717,holab001,TOR201605050,strikeout,1
8716,albeh001,TOR201605050,at_bat,1
8715,carre001,TOR201605050,at_bat,1
8714,pillk001,TOR201605050,at_bat,1
8713,pillk001,TOR201605050,hit,1
8712,pillk001,TOR201605050,double,1
8711,donaj001,TOR201605050,at_bat,1
8710,bautj002,TOR201605050,at_bat,1
8709,odorr001,TOR201605050,at_bat,1
8708,mazan001,TOR201605050,at_bat,1
8707,mazan001,TOR201605050,hit,1
8706,belta001,TOR201605050,at_bat,1
8705,fielp001,TOR201605050,at_bat,1
8704,fielp001,TOR201605050,hit,1
8703,desmi001,TOR201605050,at_bat,1
8702,encae001,TOR201605050,at_bat,1
8701,encae001,TOR201605050,hit,1
8700,encae001,TOR201605050,double,1
8699,smoaj001,TOR201605050,at_bat,1
8698,tulot001,TOR201605050,at_bat,1
8697,martr004,TOR201605050,at_bat,1
8696,morem001,TOR201605050,at_bat,1
8695,morem001,TOR201605050,strikeout,1
8694,rua-r001,TOR201605050,at_bat,1
8693,holab001,TOR201605050,walk,1
8692,albeh001,TOR201605050,at_bat,1
8691,barnd001,TOR201605050,at_bat,1
8690,carre001,TOR201605050,walk,1
8689,pillk001,TOR201605050,at_bat,1
8688,odorr001,TOR201605050,at_bat,1
8687,odorr001,TOR201605050,strikeout,1
8686,mazan001,TOR201605050,at_bat,1
8685,deshd002,TOR201605050,at_bat,1
8684,donaj001,TOR201605050,walk,1
8683,bautj002,TOR201605050,walk,1
8682,encae001,TOR201605050,at_bat,1
8681,smoaj001,TOR201605050,at_bat,1
8680,smoaj001,TOR201605050,hit,1
8679,donaj001,TOR201605050,runs_scored,1
8678,smoaj001,TOR201605050,rbi,1
8677,goinr001,TOR201605050,at_bat,1
8676,fielp001,TOR201605050,at_bat,1
8675,desmi001,TOR201605050,at_bat,1
8674,morem001,TOR201605050,at_bat,1
8673,morem001,TOR201605050,hit,1
8672,rua-r001,TOR201605050,at_bat,1
8671,rua-r001,TOR201605050,hit,1
8670,holab001,TOR201605050,at_bat,1
8669,holab001,TOR201605050,hit,1
8668,morem001,TOR201605050,runs_scored,1
8667,holab001,TOR201605050,rbi,1
8666,albeh001,TOR201605050,at_bat,1
8665,albeh001,TOR201605050,strikeout,1
8664,utlec001,TOR201605060,at_bat,1
8663,utlec001,TOR201605060,strikeout,1
8662,seagc001,TOR201605060,at_bat,1
8661,seagc001,TOR201605060,strikeout,1
8660,turnj001,TOR201605060,at_bat,1
8659,turnj001,TOR201605060,hit,1
8658,gonza003,TOR201605060,at_bat,1
8657,saunm001,TOR201605060,at_bat,1
8656,saunm001,TOR201605060,strikeout,1
8655,donaj001,TOR201605060,walk,1
8654,donaj001,TOR201605060,stolen_base,1
8653,bautj002,TOR201605060,at_bat,1
8652,encae001,TOR201605060,at_bat,1
8651,puigy001,TOR201605060,at_bat,1
8650,grany001,TOR201605060,at_bat,1
8649,grany001,TOR201605060,strikeout,1
8648,kendh001,TOR201605060,at_bat,1
8647,kendh001,TOR201605060,hit,1
8646,pedej001,TOR201605060,at_bat,1
8645,pedej001,TOR201605060,strikeout,1
8644,smoaj001,TOR201605060,walk,1
8643,pillk001,TOR201605060,at_bat,1
8642,pillk001,TOR201605060,strikeout,1
8641,martr004,TOR201605060,at_bat,1
8640,martr004,TOR201605060,strikeout,1
8639,goinr001,TOR201605060,at_bat,1
8638,crawc002,TOR201605060,at_bat,1
8637,crawc002,TOR201605060,hit,1
8636,crawc002,TOR201605060,caught_stealing,1
8635,utlec001,TOR201605060,at_bat,1
8634,utlec001,TOR201605060,strikeout,1
8633,seagc001,TOR201605060,walk,1
8632,turnj001,TOR201605060,at_bat,1
8631,turnj001,TOR201605060,strikeout,1
8630,barnd001,TOR201605060,at_bat,1
8629,barnd001,TOR201605060,hit,1
8628,barnd001,TOR201605060,at_bat,1
8627,saunm001,TOR201605060,at_bat,1
8626,donaj001,TOR201605060,at_bat,1
8625,gonza003,TOR201605060,at_bat,1
8624,puigy001,TOR201605060,at_bat,1
8623,grany001,TOR201605060,at_bat,1
8622,bautj002,TOR201605060,at_bat,1
8621,encae001,TOR201605060,at_bat,1
8620,smoaj001,TOR201605060,at_bat,1
8619,kendh001,TOR201605060,at_bat,1
8618,pedej001,TOR201605060,at_bat,1
8617,pedej001,TOR201605060,strikeout,1
8616,crawc002,TOR201605060,at_bat,1
8615,pillk001,TOR201605060,at_bat,1
8614,martr004,TOR201605060,at_bat,1
8613,martr004,TOR201605060,strikeout,1
8612,goinr001,TOR201605060,walk,1
8611,barnd001,TOR201605060,at_bat,1
8610,barnd001,TOR201605060,strikeout,1
8609,utlec001,TOR201605060,walk,1
8608,seagc001,TOR201605060,at_bat,1
8607,turnj001,TOR201605060,at_bat,1
8606,turnj001,TOR201605060,hit,1
8605,gonza003,TOR201605060,at_bat,1
8604,gonza003,TOR201605060,hit,1
8603,puigy001,TOR201605060,at_bat,1
8602,saunm001,TOR201605060,at_bat,1
8601,saunm001,TOR201605060,strikeout,1
8600,donaj001,TOR201605060,walk,1
8599,bautj002,TOR201605060,at_bat,1
8598,bautj002,TOR201605060,hit,1
8597,bautj002,TOR201605060,home_run,1
8596,bautj002,TOR201605060,runs_scored,1
8595,donaj001,TOR201605060,runs_scored,1
8594,bautj002,TOR201605060,rbi,1
8593,encae001,TOR201605060,at_bat,1
8592,smoaj001,TOR201605060,at_bat,1
8591,smoaj001,TOR201605060,strikeout,1
8590,grany001,TOR201605060,at_bat,1
8589,kendh001,TOR201605060,at_bat,1
8588,kendh001,TOR201605060,strikeout,1
8587,pedej001,TOR201605060,at_bat,1
8586,pedej001,TOR201605060,hit,1
8585,pedej001,TOR201605060,double,1
8584,crawc002,TOR201605060,at_bat,1
8583,crawc002,TOR201605060,hit,1
8582,crawc002,TOR201605060,double,1
8581,pedej001,TOR201605060,runs_scored,1
8580,crawc002,TOR201605060,rbi,1
8579,utlec001,TOR201605060,at_bat,1
8578,utlec001,TOR201605060,hit,1
8577,crawc002,TOR201605060,runs_scored,1
8576,utlec001,TOR201605060,rbi,1
8575,seagc001,TOR201605060,at_bat,1
8574,pillk001,TOR201605060,at_bat,1
8573,martr004,TOR201605060,at_bat,1
8572,goinr001,TOR201605060,walk,1
8571,barnd001,TOR201605060,at_bat,1
8570,barnd001,TOR201605060,hit,1
8569,saunm001,TOR201605060,walk,1
8568,donaj001,TOR201605060,at_bat,1
8567,turnj001,TOR201605060,at_bat,1
8566,gonza003,TOR201605060,at_bat,1
8565,puigy001,TOR201605060,at_bat,1
8564,bautj002,TOR201605060,at_bat,1
8563,encae001,TOR201605060,at_bat,1
8562,encae001,TOR201605060,hit,1
8561,encae001,TOR201605060,double,1
8560,smoaj001,TOR201605060,walk,1
8559,pillk001,TOR201605060,at_bat,1
8558,pillk001,TOR201605060,hit,1
8557,pillk001,TOR201605060,home_run,1
8556,pillk001,TOR201605060,runs_scored,1
8555,carre001,TOR201605060,runs_scored,1
8554,pillk001,TOR201605060,rbi,1
8553,smoaj001,TOR201605060,runs_scored,1
8552,pillk001,TOR201605060,rbi,1
8551,martr004,TOR201605060,at_bat,1
8550,goinr001,TOR201605060,at_bat,1
8549,grany001,TOR201605060,walk,1
8548,kendh001,TOR201605060,at_bat,1
8547,pedej001,TOR201605060,at_bat,1
8546,pedej001,TOR201605060,hit,1
8545,crawc002,TOR201605060,at_bat,1
8544,utlec001,TOR201605060,at_bat,1
8543,utlec001,TOR201605060,hit,1
8542,seagc001,TOR201605060,at_bat,1
8541,utlec001,TOR201605070,at_bat,1
8540,seagc001,TOR201605070,walk,1
8539,turnj001,TOR201605070,at_bat,1
8538,gonza003,TOR201605070,at_bat,1
8537,gonza003,TOR201605070,hit,1
8536,puigy001,TOR201605070,at_bat,1
8535,pillk001,TOR201605070,at_bat,1
8534,pillk001,TOR201605070,strikeout,1
8533,donaj001,TOR201605070,at_bat,1
8532,donaj001,TOR201605070,strikeout,1
8531,bautj002,TOR201605070,at_bat,1
8530,bautj002,TOR201605070,hit,1
8529,bautj002,TOR201605070,double,1
8528,encae001,TOR201605070,at_bat,1
8527,kendh001,TOR201605070,at_bat,1
8526,pedej001,TOR201605070,at_bat,1
8525,pedej001,TOR201605070,hit,1
8524,pedej001,TOR201605070,home_run,1
8523,pedej001,TOR201605070,runs_scored,1
8522,crawc002,TOR201605070,at_bat,1
8521,ellia001,TOR201605070,at_bat,1
8520,smoaj001,TOR201605070,at_bat,1
8519,smoaj001,TOR201605070,hit,1
8518,tulot001,TOR201605070,at_bat,1
8517,tulot001,TOR201605070,hit,1
8516,saunm001,TOR201605070,at_bat,1
8515,barnd001,TOR201605070,at_bat,1
8514,barnd001,TOR201605070,hit,1
8513,smoaj001,TOR201605070,runs_scored,1
8512,barnd001,TOR201605070,rbi,1
8511,tholj001,TOR201605070,at_bat,1
8510,tholj001,TOR201605070,strikeout,1
8509,utlec001,TOR201605070,at_bat,1
8508,utlec001,TOR201605070,hit,1
8507,seagc001,TOR201605070,at_bat,1
8506,seagc001,TOR201605070,hit,1
8505,turnj001,TOR201605070,at_bat,1
8504,utlec001,TOR201605070,runs_scored,1
8503,gonza003,TOR201605070,rbi,1
8502,gonza003,TOR201605070,at_bat,1
8501,gonza003,TOR201605070,hit,1
8500,seagc001,TOR201605070,runs_scored,1
8499,turnj001,TOR201605070,runs_scored,1
8498,puigy001,TOR201605070,at_bat,1
8497,puigy001,TOR201605070,strikeout,1
8496,kendh001,TOR201605070,at_bat,1
8495,pillk001,TOR201605070,at_bat,1
8494,donaj001,TOR201605070,at_bat,1
8493,donaj001,TOR201605070,hit,1
8492,bautj002,TOR201605070,at_bat,1
8491,pedej001,TOR201605070,at_bat,1
8490,pedej001,TOR201605070,strikeout,1
8489,crawc002,TOR201605070,at_bat,1
8488,ellia001,TOR201605070,at_bat,1
8487,encae001,TOR201605070,at_bat,1
8486,smoaj001,TOR201605070,at_bat,1
8485,smoaj001,TOR201605070,strikeout,1
8484,tulot001,TOR201605070,at_bat,1
8483,tulot001,TOR201605070,strikeout,1
8482,utlec001,TOR201605070,at_bat,1
8481,seagc001,TOR201605070,at_bat,1
8480,seagc001,TOR201605070,hit,1
8479,turnj001,TOR201605070,at_bat,1
8478,saunm001,TOR201605070,at_bat,1
8477,saunm001,TOR201605070,strikeout,1
8476,barnd001,TOR201605070,at_bat,1
8475,barnd001,TOR201605070,hit,1
8474,tholj001,TOR201605070,at_bat,1
8473,tholj001,TOR201605070,strikeout,1
8472,pillk001,TOR201605070,at_bat,1
8471,pillk001,TOR201605070,hit,1
8470,pillk001,TOR201605070,double,1
8469,barnd001,TOR201605070,runs_scored,1
8468,pillk001,TOR201605070,rbi,1
8467,donaj001,TOR201605070,at_bat,1
8466,donaj001,TOR201605070,strikeout,1
8465,gonza003,TOR201605070,at_bat,1
8464,puigy001,TOR201605070,at_bat,1
8463,kendh001,TOR201605070,at_bat,1
8462,bautj002,TOR201605070,at_bat,1
8461,encae001,TOR201605070,at_bat,1
8460,encae001,TOR201605070,strikeout,1
8459,smoaj001,TOR201605070,at_bat,1
8458,pedej001,TOR201605070,at_bat,1
8457,pedej001,TOR201605070,strikeout,1
8456,crawc002,TOR201605070,at_bat,1
8455,ellia001,TOR201605070,at_bat,1
8454,tulot001,TOR201605070,at_bat,1
8453,tulot001,TOR201605070,strikeout,1
8452,saunm001,TOR201605070,at_bat,1
8451,saunm001,TOR201605070,hit,1
8450,barnd001,TOR201605070,at_bat,1
8449,herne001,TOR201605070,at_bat,1
8448,seagc001,TOR201605070,at_bat,1
8447,seagc001,TOR201605070,strikeout,1
8446,turnj001,TOR201605070,at_bat,1
8445,turnj001,TOR201605070,hit,1
8444,turnj001,TOR201605070,home_run,1
8443,turnj001,TOR201605070,runs_scored,1
8442,gonza003,TOR201605070,at_bat,1
8441,tholj001,TOR201605070,at_bat,1
8440,pillk001,TOR201605070,at_bat,1
8439,pillk001,TOR201605070,strikeout,1
8438,donaj001,TOR201605070,at_bat,1
8437,puigy001,TOR201605070,at_bat,1
8436,puigy001,TOR201605070,strikeout,1
8435,kendh001,TOR201605070,walk,1
8434,pedej001,TOR201605070,at_bat,1
8433,crawc002,TOR201605070,at_bat,1
8432,kendh001,TOR201605070,runs_scored,1
8431,ellia001,TOR201605070,at_bat,1
8430,bautj002,TOR201605070,at_bat,1
8429,encae001,TOR201605070,at_bat,1
8428,encae001,TOR201605070,strikeout,1
8427,smoaj001,TOR201605070,at_bat,1
8426,smoaj001,TOR201605070,hit,1
8425,tulot001,TOR201605070,at_bat,1
8424,utlec001,TOR201605080,at_bat,1
8423,seagc001,TOR201605080,at_bat,1
8422,turnj001,TOR201605080,at_bat,1
8421,saunm001,TOR201605080,at_bat,1
8420,saunm001,TOR201605080,strikeout,1
8419,donaj001,TOR201605080,at_bat,1
8418,bautj002,TOR201605080,at_bat,1
8417,bautj002,TOR201605080,strikeout,1
8416,gonza003,TOR201605080,at_bat,1
8415,grany001,TOR201605080,at_bat,1
8414,kendh001,TOR201605080,at_bat,1
8413,kendh001,TOR201605080,strikeout,1
8412,encae001,TOR201605080,at_bat,1
8411,smoaj001,TOR201605080,at_bat,1
8410,smoaj001,TOR201605080,strikeout,1
8409,tulot001,TOR201605080,at_bat,1
8408,tulot001,TOR201605080,strikeout,1
8407,pedej001,TOR201605080,at_bat,1
8406,pedej001,TOR201605080,strikeout,1
8405,crawc002,TOR201605080,at_bat,1
8404,crawc002,TOR201605080,strikeout,1
8403,thomt002,TOR201605080,at_bat,1
8402,pillk001,TOR201605080,at_bat,1
8401,pillk001,TOR201605080,hit,1
8400,pillk001,TOR201605080,double,1
8399,martr004,TOR201605080,at_bat,1
8398,goinr001,TOR201605080,at_bat,1
8397,pillk001,TOR201605080,runs_scored,1
8396,goinr001,TOR201605080,rbi,1
8395,saunm001,TOR201605080,at_bat,1
8394,donaj001,TOR201605080,at_bat,1
8393,utlec001,TOR201605080,walk,1
8392,seagc001,TOR201605080,at_bat,1
8391,seagc001,TOR201605080,strikeout,1
8390,turnj001,TOR201605080,at_bat,1
8389,gonza003,TOR201605080,at_bat,1
8388,gonza003,TOR201605080,strikeout,1
8387,grany001,TOR201605080,at_bat,1
8386,grany001,TOR201605080,strikeout,1
8385,bautj002,TOR201605080,at_bat,1
8384,encae001,TOR201605080,at_bat,1
8383,encae001,TOR201605080,strikeout,1
8382,smoaj001,TOR201605080,at_bat,1
8381,smoaj001,TOR201605080,strikeout,1
8380,kendh001,TOR201605080,at_bat,1
8379,pedej001,TOR201605080,at_bat,1
8378,pedej001,TOR201605080,strikeout,1
8377,crawc002,TOR201605080,at_bat,1
8376,tulot001,TOR201605080,at_bat,1
8375,pillk001,TOR201605080,at_bat,1
8374,martr004,TOR201605080,at_bat,1
8373,thomt002,TOR201605080,at_bat,1
8372,thomt002,TOR201605080,hit,1
8371,thomt002,TOR201605080,double,1
8370,utlec001,TOR201605080,at_bat,1
8369,seagc001,TOR201605080,at_bat,1
8368,seagc001,TOR201605080,strikeout,1
8367,turnj001,TOR201605080,walk,1
8366,gonza003,TOR201605080,at_bat,1
8365,goinr001,TOR201605080,at_bat,1
8364,saunm001,TOR201605080,at_bat,1
8363,donaj001,TOR201605080,at_bat,1
8362,grany001,TOR201605080,at_bat,1
8361,kendh001,TOR201605080,at_bat,1
8360,pedej001,TOR201605080,at_bat,1
8359,pedej001,TOR201605080,hit,1
8358,pedej001,TOR201605080,home_run,1
8357,pedej001,TOR201605080,runs_scored,1
8356,crawc002,TOR201605080,at_bat,1
8355,crawc002,TOR201605080,hit,1
8354,thomt002,TOR201605080,at_bat,1
8353,bautj002,TOR201605080,at_bat,1
8352,encae001,TOR201605080,at_bat,1
8351,smoaj001,TOR201605080,at_bat,1
8350,smoaj001,TOR201605080,hit,1
8349,tulot001,TOR201605080,walk,1
8348,pillk001,TOR201605080,at_bat,1
8347,pillk001,TOR201605080,hit,1
8346,smoaj001,TOR201605080,runs_scored,1
8345,martr004,TOR201605080,at_bat,1
8344,utlec001,TOR201605080,walk,1
8343,seagc001,TOR201605080,at_bat,1
8342,seagc001,TOR201605080,hit,1
8341,seagc001,TOR201605080,double,1
8340,turnj001,TOR201605080,at_bat,1
8339,turnj001,TOR201605080,strikeout,1
8338,gonza003,TOR201605080,walk,1
8337,grany001,TOR201605080,at_bat,1
8336,utlec001,TOR201605080,runs_scored,1
8335,grany001,TOR201605080,rbi,1
8334,kendh001,TOR201605080,at_bat,1
8333,kendh001,TOR201605080,hit,1
8332,seagc001,TOR201605080,runs_scored,1
8331,kendh001,TOR201605080,rbi,1
8330,pedej001,TOR201605080,at_bat,1
8329,pedej001,TOR201605080,strikeout,1
8328,carre001,TOR201605080,at_bat,1
8327,carre001,TOR201605080,strikeout,1
8326,saunm001,TOR201605080,at_bat,1
8325,saunm001,TOR201605080,hit,1
8324,donaj001,TOR201605080,at_bat,1
8323,donaj001,TOR201605080,strikeout,1
8322,bautj002,TOR201605080,at_bat,1
8321,puigy001,TOR201605080,at_bat,1
8320,puigy001,TOR201605080,hit,1
8319,thomt002,TOR201605080,at_bat,1
8318,utlec001,TOR201605080,at_bat,1
8317,utlec001,TOR201605080,hit,1
8316,seagc001,TOR201605080,at_bat,1
8315,seagc001,TOR201605080,hit,1
8314,thomt002,TOR201605080,runs_scored,1
8313,seagc001,TOR201605080,rbi,1
8312,turnj001,TOR201605080,walk,1
8311,gonza003,TOR201605080,at_bat,1
8310,gonza003,TOR201605080,strikeout,1
8309,grany001,TOR201605080,at_bat,1
8308,grany001,TOR201605080,strikeout,1
8307,encae001,TOR201605080,at_bat,1
8306,smoaj001,TOR201605080,at_bat,1
8305,smoaj001,TOR201605080,hit,1
8304,smoaj001,TOR201605080,double,1
8303,tulot001,TOR201605080,at_bat,1
8302,pillk001,TOR201605080,at_bat,1
8301,pillk001,TOR201605080,strikeout,1
8300,guyeb001,TOR201605160,at_bat,1
8299,guyeb001,TOR201605160,strikeout,1
8298,mottt001,TOR201605160,at_bat,1
8297,mottt001,TOR201605160,hit,1
8296,longe001,TOR201605160,at_bat,1
8295,longe001,TOR201605160,strikeout,1
8294,pears001,TOR201605160,at_bat,1
8293,pears001,TOR201605160,hit,1
8292,pears001,TOR201605160,home_run,1
8291,pears001,TOR201605160,runs_scored,1
8290,mottt001,TOR201605160,runs_scored,1
8289,pears001,TOR201605160,rbi,1
8288,souzs001,TOR201605160,at_bat,1
8287,pillk001,TOR201605160,at_bat,1
8286,donaj001,TOR201605160,at_bat,1
8285,bautj002,TOR201605160,walk,1
8284,encae001,TOR201605160,walk,1
8283,smoaj001,TOR201605160,walk,1
8282,tulot001,TOR201605160,at_bat,1
8281,tulot001,TOR201605160,strikeout,1
8280,jennd002,TOR201605160,at_bat,1
8279,jennd002,TOR201605160,hit,1
8278,casac001,TOR201605160,at_bat,1
8277,casac001,TOR201605160,hit,1
8276,casac001,TOR201605160,double,1
8275,kierk001,TOR201605160,at_bat,1
8274,jennd002,TOR201605160,runs_scored,1
8273,kierk001,TOR201605160,rbi,1
8272,beckt001,TOR201605160,at_bat,1
8271,beckt001,TOR201605160,hit,1
8270,beckt001,TOR201605160,home_run,1
8269,beckt001,TOR201605160,runs_scored,1
8268,casac001,TOR201605160,runs_scored,1
8267,beckt001,TOR201605160,rbi,1
8266,guyeb001,TOR201605160,at_bat,1
8265,mottt001,TOR201605160,at_bat,1
8264,saunm001,TOR201605160,at_bat,1
8263,martr004,TOR201605160,at_bat,1
8262,martr004,TOR201605160,strikeout,1
8261,barnd001,TOR201605160,at_bat,1
8260,barnd001,TOR201605160,strikeout,1
8259,longe001,TOR201605160,at_bat,1
8258,longe001,TOR201605160,hit,1
8257,pears001,TOR201605160,walk,1
8256,souzs001,TOR201605160,at_bat,1
8255,souzs001,TOR201605160,hit,1
8254,,TOR201605160,runs_scored,1
8253,souzs001,TOR201605160,rbi,1
8252,jennd002,TOR201605160,at_bat,1
8251,casac001,TOR201605160,at_bat,1
8250,casac001,TOR201605160,hit,1
8249,casac001,TOR201605160,home_run,1
8248,casac001,TOR201605160,runs_scored,1
8247,pears001,TOR201605160,runs_scored,1
8246,casac001,TOR201605160,rbi,1
8245,souzs001,TOR201605160,runs_scored,1
8244,casac001,TOR201605160,rbi,1
8243,kierk001,TOR201605160,at_bat,1
